codigo,descricao,estoque,unidade,custo,venda,total_custo,total_venda,lucro_percentual
002229,SILENCIOSO TRAS GOLF 1.8 GL 95/99 11074,0.0,PC,67.2,114.24,0.0,0.0,70.0
002117,SILENCIOSO TRAS IDEA 1.8 ADVENTURE,0.0,PC,100.1,170.17,0.0,0.0,70.0
004147,SILENCIOSO TRAS IDEA FT4008T,0.0,2,104.0,176.8,0.0,0.0,70.0
002114,SILENCIOSO TRAS MAREA 1.6/16V 11623,1.0,PC,100.0,170.0,100.0,170.0,70.0
003423,"SILENCIOSO TRAS MERIVA 1,8 10658",0.0,PC,92.7,148.32,0.0,0.0,60.0
002538,SILENCIOSO TRAS MONZA ESPORTIVO,0.0,PC,57.33,97.46,0.0,0.0,70.0
002415,SILENCIOSO TRAS MONZA GM2018T,0.0,PC,6.82,10.91,0.0,0.0,60.0
001947,SILENCIOSO TRAS OMEGA SUPREMA .,0.0,PC,85.55,145.44,0.0,0.0,70.0
003381,SILENCIOSO TRAS PALIO 11551,0.0,PC,71.25,121.125,0.0,0.0,70.0
003383,SILENCIOSO TRAS PALIO 11771,0.0,PC,99.75,169.575,0.0,0.0,70.0
001077,SILENCIOSO TRAS PRISMA 1.0,8.0,V,0.00012,0.0,120.41,0.0,0.0
001754,SILENCIOSO TRAS S10 2.2 ACC 98/2000,0.0001,2,0.0,288.57,0.0,0.0,70.0
003384,"SILENCIOSO TRAS SANTANA /QUANTUN 1,80",0.0,PC,66.83,113.611,0.0,0.0,70.0
002852,SILENCIOSO TRAS SIENA 1.4 FLEX 2007,0.0,PC,111.15,192.29,0.0,0.0,73.0
002123,SILENCIOSO TRAS STRADA FT4414T,0.0001,2,128.0,217.6,0.0,0.0,70.0
002125,SILENCIOSO TRAS STRADA FT4414T,0.0,PC,99.18,168.61,0.0,0.0,70.004
004221,SILENCIOSO TRAS STRADA ST FT4402T,0.0,PC,141.81,229.732,0.0,0.0,62.0
003385,"SILENCIOSO TRAS VECTRA 2,0/2,4 10667",0.0,PC,129.2,219.64,0.0,0.0,70.0
003253,SILENCIOSO TRAS VERONA 1.8 94/97 LOGUS,0.0,PC,90.25,153.43,0.0,0.0,70.0
003682,SILENCIOSO TRAS VOYAGE,1.0,8,287.0,0.0002,101.7,172.89,0.0
002719,SILENCIOSO TRAS. ASTRA HATCH 10664,0.0,PC,107.35,171.76,0.0,0.0,60.0
000371,SILENCIOSO TRAS. BRAVA 1.6 / 1.8 / 16V,0.0,PC,102.6,192.0,0.0,0.0,87.135
000282,SILENCIOSO TRAS. COROLA / 1.8/ 2002 /2008,0.0001,2,0.0,262.23,0.0,0.0,70.0
000363,SILENCIOSO TRAS. CORSA. WIND,0.0001,2,0.0,65.57,0.0,0.0,70.0
000319,SILENCIOSO TRAS. FOCUS 1. 8 FR3108T,0.0001,2,0.0,101.44,0.0,0.0,70.0
000336,SILENCIOSO TRAS. GOLF / POLO,0.0001,2,0.0,185.37,0.0,0.0,70.0
000337,SILENCIOSO TRAS. LOGUS . 1.6,0.0001,2,0.0,124.05,0.0,0.0,70.0
000366,SILENCIOSO TRAS. PALIO,0.0001,2,0.0,106.91,0.0,0.0,70.0
000285,SILENCIOSO TRAS. PUNTO / FT4418T,0.0001,2,0.0,152.73,0.0,0.0,70.0
000335,SILENCIOSO TRAS. RENAULT.,0.0001,2,0.0,152.15,0.0,0.0,70.0
000352,SILENCIOSO TRAS. SAVEIRO,0.0001,2,0.0,184.09,0.0,0.0,70.0
000318,SILENCIOSO TRAS. STREET SEDAM/ 1.6 /,0.0001,2,0.0,146.25,0.0,0.0,70.0
000343,SILENCIOSO TRAS. TIPO / 1.6 / 2. 0 /94,0.0001,2,0.0,95.98,0.0,0.0,70.0
002722,SILENCIOSO TRAS. UNO ECONOMY,0.0,PC,83.72,142.324,0.0,0.0,70.0
000375,SILENCIOSO TRAS. VECTRA . / 2.0 / 8V / 94 /,0.0001,2,0.0,103.99,0.0,0.0,70.0
002830,SILENCIOSO TRAS. VECTRA 2.0 94/96,0.0,PC,71.89,122.21,0.0,0.0,70.0
000361,SILENCIOSO TRAS.CELTA .1. 0 / 1.4/ FLEX 05/,0.0001,2,0.0,123.95,0.0,0.0,70.0
001809,SILENCIOSO TRAS.CELTA GM2609T,0.0,PC,48.72,140.0,0.0,0.0,187.356
001682,SILENCIOSO TRAS.ESPORTIVO GOL 1.0 8V,0.0,PC,75.86,128.96,0.0,0.0,70.0
001717,SILENCIOSO TRAS.ESPORTIVO PALIO,0.0,PC,53.1,90.27,0.0,0.0,70.0
002252,SILENCIOSO TRAS.PALIO WEKEND 1.6/1.8,0.0,PC,96.8,164.56,0.0,0.0,70.0
002533,SILENCIOSO TRAS.PALIO WEKEND 11664,0.0,PC,66.99,107.18,0.0,0.0,60.0
000967,SILENCIOSO TRAS.SIENA 1.0 98/ 2000 1.4,0.0,PC,63.99,108.78,0.0,0.0,69.995
007373,SILENCIOSO TRASEIRO ESCORT 1.6,8.0,3,0.0002,104.8,167.68,0.0,0.0
002941,SILENCIOSO TRASEIRO PALIO WEEKEND 1.4,0.0,PC,84.63,143.87,0.0,0.0,70.0
001133,SILENCIOSO TRASEIRO SIENA 1.0,0.0001,2,63.7,108.29,0.0,0.0,70.0
001134,SILENCIOSO TRASEIRO VOYAGE GV,8.0,V,0.00012,59.9,101.83,0.0,0.0
002440,SILENCIOSO UMIVERSAL DV6701S,0.0001,2,0.0,43.2,0.0,0.0,60.0
001135,SILENCIOSO UNIVERSAL,0.0001,2,0.0,51.83,0.0,0.0,70.0
001930,SILENCIOSO UNIVERSAL 19287,0.0,PC,47.2,80.24,0.0,0.0,70.0
000541,"SILENCIOSO, TRAS.GOL 1.0",16.0,V,737.0,0.00012,55.9,95.03,0.0
001284,"SILENCIOSO,INTER.NOVO.CORSA.",0.0,PC,97.85,166.34,0.0,0.0,70.0
000405,SILENCIOSO. INTER. ESCORT / VERONA / 1.6,0.0001,2,0.0,114.27,0.0,0.0,70.0
000406,SILENCIOSO. INTER. FIESTA. HATCH / 1.0,0.0001,2,52.95,90.02,0.0,0.0,70.0
000426,SILENCIOSO. INTER. FIORINO. 1.3 / 2003...,0.0001,2,0.0,116.11,0.0,0.0,70.0
000413,SILENCIOSO. INTER. GOL. POWER 1.0,0.0001,2,0.0,81.29,0.0,0.0,70.0
000425,SILENCIOSO. INTER. GOL.FURGAO. /,0.0001,2,0.0,123.33,0.0,0.0,70.0
000320,SILENCIOSO. INTER. MONTANA,0.0001,2,0.0,164.2,0.0,0.0,70.0
000431,SILENCIOSO. INTER. OMEGA,6.0001,2,0.0,0.0,0.0,0.0,70.0
000382,SILENCIOSO. INTER. PALIO / 1.0 FT4403M,0.0,PC,51.2,87.04,0.0,0.0,70.0
000430,SILENCIOSO. INTER. PAMPA,0.0001,2,0.0,110.01,0.0,0.0,70.0
000421,SILENCIOSO. INTER. SANDERO. 1.0 / 16 /,0.0001,2,0.0,120.05,0.0,0.0,70.0
001017,SILENCIOSO. INTER. SEDAM 1.0 / 1.4,0.0001,2,0.0,121.35,0.0,0.0,70.0
000350,SILENCIOSO. INTER. STILLO / 1.8 /,8.0,V,0.00012,0.0,0.0,0.0,0.0
000428,SILENCIOSO. INTER. TEMPRA,8.0,V,2.00012,0.0,163.59,0.0,327.18
000436,SILENCIOSO. INTER.C10 / D10 /A-10 / A-20,1.0,PC,50.4,80.64,50.4,80.64,60.0
000321,SILENCIOSO. INTER.CELTA / 1.0 / 1.4 /,8.0,V,0.00012,0.0,79.56,0.0,0.0
000546,SILENCIOSO. INTER.SANTANA / QUANTUM,0.0001,2,0.0,94.25,0.0,0.0,70.0
000457,SILENCIOSO. INTER.SANTANA 97....,0.0001,2,0.0,125.0,0.0,0.0,70.0
000569,SILENCIOSO. INTER.UNO .MILLER. FIRE,0.0001,2,0.0,113.88,0.0,0.0,70.0
000339,SILENCIOSO. TRAS. DEL REY . 1.8,1.0001,2,0.0,0.0,0.0,0.0,70.0
000378,SILENCIOSO. TRAS. FIESTA / 1.4 /16 V 96 /,9.0,9,0.00012,0.0,91.17,0.0,0.0
000399,SILENCIOSO. TRAS. FOX 1.0 VW0321T,0.0,PC,64.96,110.43,0.0,0.0,69.997
000372,SILENCIOSO. TRAS. KADET / 96 / 97,0.0,PC,57.95,98.52,0.0,0.0,70.0
000376,SILENCIOSO. TRAS. KADET GM2018T,0.0001,2,0.0,87.77,0.0,0.0,70.0
000374,SILENCIOSO. TRAS. MONZA.,9.0,1,0.00012,0.0,79.07,0.0,0.0
000367,SILENCIOSO. TRAS. PALIO. 1.0 FT4403T,0.0001,2,72.0,122.4,0.0,0.0,70.0
000572,SILENCIOSO. TRAS.CELTA,0.0001,2,45.9,78.03,0.0,0.0,70.0
000444,SILENCIOSO.D20./ PICK-UP 93 / 97,0.0,PC,116.85,198.64,0.0,0.0,70.0
001101,SILENCIOSO.ESPORTIVO JK,0.0,PC,24.83,42.21,0.0,0.0,70.0
001502,"SILENCIOSO.INTER,VECTRA.2.0/2.2 8V/",16.0,V,0.00012,80.92,137.56,0.0,0.0
001808,SILENCIOSO.INTER. AGILE 1.48V GM2409M,0.0,PC,71.05,120.78,0.0,0.0,70.0
001028,SILENCIOSO.INTER. CORSA CLASSIC 94/2013,2.0001,2,38.9,66.13,77.8,132.26,70.0
000548,SILENCIOSO.INTER. FIAT 147 / SPAZIO 81....,0.0001,2,0.0,81.29,0.0,0.0,70.0
000422,SILENCIOSO.INTER. FIORINO 1.0 / 1.5 / 94 /,9.0,6,0.00012,0.0,62.92,0.0,0.0
001962,SILENCIOSO.INTER. MEGANE SEDAN 19688,0.0,PC,70.4,119.68,0.0,0.0,70.0
000447,SILENCIOSO.INTER. RANGER. 2.5 / 2.8,0.0001,2,0.0,218.96,0.0,0.0,70.0
000455,SILENCIOSO.INTER. VECTRA 2.0 / 8V / 04 /,0.0001,2,0.0,136.56,0.0,0.0,70.0
001512,"SILENCIOSO.INTER.,FOX 1.0 2003....",511.0,3,0.00012,60.82,103.39,0.0,0.0
000910,SILENCIOSO.INTER..PALIO FLEX 2006...,0.0,PC,55.28,93.976,0.0,0.0,70.0
000907,SILENCIOSO.INTER.ASTRA HATCH / SEDAM,0.0,PC,99.19,168.62,0.0,0.0,69.997
001504,SILENCIOSO.INTER.ASTRA HATCH.SEDAM,0.0001,2,77.99,132.58,0.0,0.0,70.0
001960,SILENCIOSO.INTER.C/ ABAFADOR HYNDAI,0.0,PC,97.6,160.0,0.0,0.0,63.934
001027,SILENCIOSO.INTER.CELTA,200.0,1,0.00012,0.0,61.88,0.0,0.0
001273,SILENCIOSO.INTER.CELTA,200.0,1,0.00012,42.21,71.76,0.0,0.0
002016,SILENCIOSO.INTER.CELTA GM2606M,0.0,PC,45.82,77.89,0.0,0.0,70.0
001100,SILENCIOSO.INTER.CHEVETE / SEDAM,0.0,PC,45.41,77.2,0.0,0.0,70.0
000902,SILENCIOSO.INTER.CHEVETE 73/95 TUPER,0.0001,2,0.0,91.8,0.0,0.0,70.0
000553,SILENCIOSO.INTER.CHEVETE. MARAJO.73/,0.0001,2,0.0,75.92,0.0,0.0,70.0
001102,SILENCIOSO.INTER.CORSA,0.0,PC,48.13,81.82,0.0,0.0,70.0
001489,SILENCIOSO.INTER.CORSA 123,0.0,PC,65.0,110.5,0.0,0.0,70.0
001074,SILENCIOSO.INTER.CORSA 95/ 96,16.0,V,1.00012,0.0,102.51,0.0,102.51
000450,SILENCIOSO.INTER.DOBLO 1.3. 16V.FIRE.,0.0,PC,64.0,102.4,0.0,0.0,60.0
001124,SILENCIOSO.INTER.ECOSPORT 1.6 /2006,0.0,PC,68.25,116.03,0.0,0.0,70.0
000974,SILENCIOSO.INTER.ECOSPORT.1.0 / 1.6 04 /,0.0,PC,67.34,114.48,0.0,0.0,70.0
002399,SILENCIOSO.INTER.FIORINO 147 311,0.0,PC,62.1,105.57,0.0,0.0,70.0
001700,SILENCIOSO.INTER.FIORINO 94/96,50.0,0,0.00012,40.78,69.33,0.0,0.0
001724,SILENCIOSO.INTER.FORD.PAMPA.ESCORT,0.0,PC,63.53,108.0,0.0,0.0,70.0
001716,SILENCIOSO.INTER.FOX 1.6 2003 11197,0.0,PC,59.2,94.72,0.0,0.0,60.0
000979,SILENCIOSO.INTER.GOL . PARATI 1.0 / 1.6,0.0,PC,56.93,94.95,0.0,0.0,66.784
001019,SILENCIOSO.INTER.GOL PARATI 1.0,16.0,V,736.0,0.00012,49.37,83.93,0.0
000980,SILENCIOSO.INTER.GOL POWER 1.0 16V,0.0,PC,62.79,106.74,0.0,0.0,69.995
001020,SILENCIOSO.INTER.GOL POWER 1.0 8V 02/04,0.0001,2,49.37,83.93,0.0,0.0,70.0
002397,SILENCIOSO.INTER.GOLF 1.8 GL95/99 11073,0.0,PC,56.8,90.88,0.0,0.0,60.0
001650,SILENCIOSO.INTER.KADET 1.8/2.0 87/97 196,0.0,PC,79.17,134.59,0.0,0.0,70.0
001510,SILENCIOSO.INTER.KOMBI 1.0 FLEX 2005...,0.0001,2,69.32,117.84,0.0,0.0,70.0
001509,SILENCIOSO.INTER.KOMBI 98...,77.0,7,0.00012,67.26,114.34,0.0,0.0
001508,SILENCIOSO.INTER.KOMBI MI,9.0,7,776.0,0.00012,67.26,114.34,0.0
000561,SILENCIOSO.INTER.MERIVA. 1.8 / 8V /,16.0,V,0.00012,0.0,114.27,0.0,0.0
000976,SILENCIOSO.INTER.MONZA 1.8 / 2.0 93 178,0.0,PC,68.0,108.8,0.0,0.0,60.0
001807,SILENCIOSO.INTER.MONZA 1.8/2.0 GM2007M,0.0,PC,72.5,123.25,0.0,0.0,70.0
001501,SILENCIOSO.INTER.MONZA 91/92,64.0,2,0.00012,66.18,112.51,0.0,0.0
002032,SILENCIOSO.INTER.OMEGA 2.0/93/94 130,0.0,PC,101.6,172.72,0.0,0.0,70.0
001498,SILENCIOSO.INTER.OPALA,4.0,CILINDROS,618.0,0.00012,43.65,74.2,0.0
001964,SILENCIOSO.INTER.PALIO PALIO WEKEND,0.0,PC,83.7,133.92,0.0,0.0,60.0
001025,SILENCIOSO.INTER.PALIO SIENA 1.0,54.0,8,0.00012,40.9,69.53,0.0,0.0
000965,SILENCIOSO.INTER.PALIO.WEKEMD,0.0,PC,69.3,110.88,0.0,0.0,60.0
002072,"SILENCIOSO.INTER.PICK UP ,FIORINO 1.3 8V",0.0,PC,58.4,99.28,0.0,0.0,70.0
002425,SILENCIOSO.INTER.PUNTO 1.4 8V FIRE 11843,0.0,PC,71.89,115.02,0.0,0.0,59.99
000906,SILENCIOSO.INTER.SANTANA QUANTUM 1.8 /,0.0,PC,68.0,115.6,0.0,0.0,70.0
000908,SILENCIOSO.INTER.SANTANA QUANTUN 1.8 /,0.0,PC,81.0,129.6,0.0,0.0,60.0
001705,SILENCIOSO.INTER.SIENA PALIO 1.0/1.3/16V,0.0001,2,47.94,81.5,0.0,0.0,70.0
000549,SILENCIOSO.INTER.STRADA 1.5 / 1.6 / 8V 99 /,0.0001,2,50.88,86.5,0.0,0.0,70.0
001128,SILENCIOSO.INTER.STRADA 1.8 MPI,0.0,PC,85.85,145.94,0.0,0.0,70.0
002124,SILENCIOSO.INTER.STRADA ADVENTURE,0.0,PC,89.32,151.84,0.0,0.0,70.0
001697,SILENCIOSO.INTER.TEMPRA 2.0 8V C/4 92/98,0.0001,2,62.25,105.83,0.0,0.0,70.0
001012,SILENCIOSO.INTER.TIPO 1.6/ 2.0 / 94/95,0.0001,2,0.0,90.71,0.0,0.0,70.0
000453,SILENCIOSO.INTER.TOYOTA . MERCEDS.68 /,0.0001,2,0.0,85.27,0.0,0.0,70.0
001021,SILENCIOSO.INTER.UNO . FIORINO,0.0001,2,0.0,45.73,0.0,0.0,70.0
001272,SILENCIOSO.INTER.UNO 1.0 FIRE 02/06,52.0,0,0.00012,43.9,74.63,0.0,0.0
001290,SILENCIOSO.INTER.UNO FT4204M,0.0001,2,0.0,98.38,0.0,0.0,70.0
000904,SILENCIOSO.INTER.UNO MILLER FIRE. 8V,0.0,PC,53.63,91.171,0.0,0.0,70.0
001271,SILENCIOSO.INTER.UNO.PREMIO.ELBA,8.0,4,0.00012,29.6,50.32,0.0,0.0
000912,SILENCIOSO.INTER.VECTRA 2.0 / 16 V 96 /,0.0,PC,101.7,172.89,0.0,0.0,70.0
001018,SILENCIOSO.INTER.VECTRA 2.0 / 2.4 2006...,0.0001,2,0.0,141.37,0.0,0.0,70.0
000557,SILENCIOSO.INTER.VECTRA 96 / 97 / 8V /,1.0,6,0.00012,72.27,122.86,0.0,0.0
000550,SILENCIOSO.NTER.PALIO WEKEND 1.6 / 16V /,0.0001,2,0.0,116.64,0.0,0.0,70.0
000440,SILENCIOSO.ORIGINAL.608D,1.0001,2,0.0,0.0,0.0,0.0,70.0
001503,SILENCIOSO.SEMIOCO D10 /20 78/88,66.0,5,0.00012,46.11,78.39,0.0,0.0
001695,SILENCIOSO.TRAS CORSA 1.0 SEDAM/,8.0,V,0.00012,38.9,66.13,0.0,0.0
001816,SILENCIOSO.TRAS FIESTA 1.6,46.0,5,0.00012,0.0,119.0,0.0,0.0
002128,SILENCIOSO.TRAS FIORINO /PICK UP,0.0,PC,66.43,112.931,0.0,0.0,70.0
002115,SILENCIOSO.TRAS GOL 1.0 SPECIAL,0.0,PC,80.99,137.68,0.0,0.0,70.0
001029,SILENCIOSO.TRAS GOL 1.0/8V,200.0,9,5130.0,0.00012,69.4,117.98,0.0
000681,SILENCIOSO.TRAS GOL VW0413T,0.0001,2,0.0,125.8,0.0,0.0,70.0
002134,SILENCIOSO.TRAS HYNDAI TUCSOM 2.0/16V,0.0,PC,184.0,312.8,0.0,0.0,70.0
002131,SILENCIOSO.TRAS OPCIONAL 19044,0.0,PC,39.13,66.52,0.0,0.0,70.0
002126,SILENCIOSO.TRAS PALIO FT4403T,0.0,PC,55.39,94.163,0.0,0.0,70.0
001803,SILENCIOSO.TRAS PAMPA,68.0,A,0.00012,0.0,107.76,0.0,0.0
002068,SILENCIOSO.TRAS POLO 1.8 11100,0.0,PC,88.8,150.96,0.0,0.0,70.0
002033,SILENCIOSO.TRAS POLO CLASSIC VW0324T,0.0,PC,100.63,171.07,0.0,0.0,70.0
001013,SILENCIOSO.TRAS STRADA 1.5/1.6,8.0,V,99.0,0.00012,0.0,151.98,0.0
002133,SILENCIOSO.TRAS UNO 11779,0.0,PC,37.6,63.92,0.0,0.0,70.0
001801,SILENCIOSO.TRAS VECTRA 2.2 8V /2.0/ 2.2/,0.0,PC,91.91,156.25,0.0,0.0,70.0
001103,"SILENCIOSO.TRAS,CORSA 24602",0.0,PC,33.02,81.82,0.0,0.0,70.0
001023,"SILENCIOSO.TRAS,PALIO 1.0",52.0,4,0.00012,39.9,67.83,0.0,0.0
000909,SILENCIOSO.TRAS. CORCEL. BELINA. DEL,0.0001,2,0.0,130.05,0.0,0.0,70.0
001702,SILENCIOSO.TRAS. DOBLO 1.3/16V 2002...,0.0001,2,73.7,125.29,0.0,0.0,70.0
001125,SILENCIOSO.TRAS. ECOSPORT 1.0 1.6 8V,0.0,PC,99.19,168.623,0.0,0.0,70.0
000418,SILENCIOSO.TRAS. FOX. FLEX. 1.0 /,200.0,9,0.00012,0.0,129.59,0.0,0.0
000414,SILENCIOSO.TRAS. GOL .SPECIAL. 1.0 / 98 /,0.0001,2,64.4,109.48,0.0,0.0,70.0
002014,SILENCIOSO.TRAS. OMEGA 2 GM2201T,0.0,PC,74.82,127.19,0.0,0.0,70.0
002011,SILENCIOSO.TRAS. RENAULT .CLIO.SEDAM 1,0.0,PC,73.66,125.22,0.0,0.0,70.0
002245,SILENCIOSO.TRAS. UNO FT4214T,0.0,PC,54.61,92.84,0.0,0.0,70.005
000433,SILENCIOSO.TRAS.,0.0,PC,77.9,132.43,0.0,0.0,70.0
003150,SILENCIOSO.TRAS.AGILE 1.4/2009 10737,0.0,PC,90.0,144.0,0.0,0.0,60.0
000570,SILENCIOSO.TRAS.ASTRA / PICK UP,0.0001,2,0.0,124.54,0.0,0.0,70.0
001153,SILENCIOSO.TRAS.ASTRA SEDAM.2.0 / 8V,0.0,PC,93.715,159.32,0.0,0.0,70.0
001505,SILENCIOSO.TRAS.ASTRA. HATCH 2.0,16.0,V,0.00012,70.83,120.41,0.0,0.0
003151,"SILENCIOSO.TRAS.BLAZER 2,2 95/2000 10558",0.0,PC,154.7,247.52,0.0,0.0,60.0
000451,SILENCIOSO.TRAS.BMW 3251 / 92 /,9.0,5,0.00012,0.0,361.27,0.0,0.0
000538,SILENCIOSO.TRAS.CELTA 1.0 / 1.4 /,8.0,V,0.00012,38.9,66.13,0.0,0.0
000977,SILENCIOSO.TRAS.CELTA 1.0 / 1.4/ 8V 2001 /,0.0001,2,53.45,92.469,0.0,0.0,72.999
000554,SILENCIOSO.TRAS.CHEVETE . MARAJO 73 /,0.0001,2,0.0,54.98,0.0,0.0,70.0
000452,SILENCIOSO.TRAS.CHEVETE SEDAM,1.0,PC,23.78,40.426,23.78,40.426,70.0
002316,SILENCIOSO.TRAS.CORCEL /BELINA 2 DEL,0.0,PC,44.0,70.4,0.0,0.0,60.0
001715,SILENCIOSO.TRAS.CORCEL BELINA GT 72/77,0.0,PC,61.88,99.01,0.0,0.0,60.0
001270,SILENCIOSO.TRAS.CORCEL. BELINA. DEL,0.0001,2,39.35,66.89,0.0,0.0,70.0
001520,SILENCIOSO.TRAS.CORSA 1.0 135 TUPER,0.0,PC,51.98,88.37,0.0,0.0,70.008
001259,SILENCIOSO.TRAS.CORSA 1.0,347.0,1,0.00012,0.0,85.68,0.0,0.0
001621,SILENCIOSO.TRAS.CORSA 1.0 GM2610T,0.0,PC,85.84,145.93,0.0,0.0,70.0
001263,SILENCIOSO.TRAS.CORSA 1.0/1.4,61.0,7,0.00012,0.0,101.83,0.0,0.0
001710,SILENCIOSO.TRAS.CORSA 1.0/1.4 94/2002,0.0,PC,47.7,81.09,0.0,0.0,70.0
001708,SILENCIOSO.TRAS.CORSA CLASSIC 1.0,68.0,6,0.00012,64.4,109.48,0.0,0.0
002249,SILENCIOSO.TRAS.CORSA CLASSIC,0.0,PC,82.94,141.0,0.0,0.0,70.0
002015,SILENCIOSO.TRAS.CORSA GM2601T,0.0,PC,47.85,81.34,0.0,0.0,69.99
000540,SILENCIOSO.TRAS.CORSA HATCH 1.0 / 1.4,0.0001,2,69.4,117.98,0.0,0.0,70.0
001623,SILENCIOSO.TRAS.CORSA WAGOM 1.6,0.0,PC,53.56,91.05,0.0,0.0,69.996
000539,SILENCIOSO.TRAS.CORSA WIND,61.0,2,0.00012,38.9,66.13,0.0,0.0
001762,"SILENCIOSO.TRAS.DOBLO 1,3 16V FIRE",0.0,PC,82.4,131.84,0.0,0.0,60.0
000566,SILENCIOSO.TRAS.ECOSPORT 1.0,0.0001,2,0.0,155.5,0.0,0.0,70.0
000975,SILENCIOSO.TRAS.ECOSPORT 1.0 / 1.6 /04/08,0.0,PC,90.09,153.15,0.0,0.0,69.997
001156,SILENCIOSO.TRAS.ECOSPORT 1.6/ 2009/,0.0,PC,90.0,151.04,0.0,0.0,67.822
000956,SILENCIOSO.TRAS.ELBA 1.3/1.5/1.6,50.0,9,0.00012,57.24,97.31,0.0,0.0
000964,SILENCIOSO.TRAS.ELBA 1.5 92/,9.0,6,0.00012,0.0,125.7,0.0,0.0
001683,SILENCIOSO.TRAS.ESPORTIVO GOL PARATI,0.0,PC,70.51,119.87,0.0,0.0,70.0
001516,SILENCIOSO.TRAS.FIESTA 1.0/1.3,9.0,5,444.0,0.00012,47.6,80.92,0.0
001288,SILENCIOSO.TRAS.FIESTA,0.0,PC,77.35,131.495,0.0,0.0,70.0
001152,SILENCIOSO.TRAS.FIESTA 1.0;2002/2007,0.0,PC,92.7,157.71,0.0,0.0,70.0
001277,SILENCIOSO.TRAS.FIESTA FR3602T,0.0,PC,65.83,111.91,0.0,0.0,70.0
000547,SILENCIOSO.TRAS.FIESTA HATCH 1.0 / 02 /,0.0001,2,0.0,144.91,0.0,0.0,70.0
000533,SILENCIOSO.TRAS.FIESTA HATCH. 1.6,0.0001,2,0.0,103.38,0.0,0.0,70.0
000963,SILENCIOSO.TRAS.FIORINO 1.3 / 84/,9.0,1,0.00012,0.0,115.58,0.0,0.0
001709,SILENCIOSO.TRAS.FIORINO LX,9.0,4,517.0,0.00012,60.82,103.39,0.0
000878,SILENCIOSO.TRAS.FIORINO MASTRA,0.0001,2,0.0,133.33,0.0,0.0,70.0
001494,SILENCIOSO.TRAS.FIORINO.LX84/93,50.0,7,0.00012,57.24,97.31,0.0,0.0
001266,SILENCIOSO.TRAS.FORD KA 1.6 ZETEC,1.0001,2,59.7,101.49,59.7,101.49,70.0
001285,SILENCIOSO.TRAS.FORD.COURIER.1.4 /16V,0.0,PC,84.0,134.4,0.0,0.0,60.0
001099,SILENCIOSO.TRAS.FORD.PICK-UP / KA 1.0,1.0,PC,69.7,118.49,69.7,118.49,70.0
000981,SILENCIOSO.TRAS.FOX FLEX 2003.... 11196,0.0,PC,76.5,131.2,0.0,0.0,70.0
000543,SILENCIOSO.TRAS.FOX SPACE. CROSFOX,0.0001,2,90.87,154.48,0.0,0.0,70.0
001725,SILENCIOSO.TRAS.FOX.CROSFOX 1.6/2003/..,0.0,PC,110.2,187.34,0.0,0.0,70.0
000913,SILENCIOSO.TRAS.GOL 1.0 97 / 2001 G2,0.0,PC,85.8,145.86,0.0,0.0,70.0
003149,SILENCIOSO.TRAS.GOL 1.0 16V 11152,0.0,PC,103.55,176.035,0.0,0.0,70.0
000985,SILENCIOSO.TRAS.GOL 1.0 8V G3,0.0001,2,0.0,121.96,0.0,0.0,70.0
001711,SILENCIOSO.TRAS.GOL 1.0 SPECIAL 8V,0.0,PC,85.5,145.35,0.0,0.0,70.0
000876,SILENCIOSO.TRAS.GOL 1.0/1.6/1.8 00/01,0.0,PC,81.68,137.54,0.0,0.0,68.389
001076,SILENCIOSO.TRAS.GOL 1.6,0.0001,2,0.0,142.49,0.0,0.0,70.0
002208,SILENCIOSO.TRAS.GOL CHT,0.0,PC,90.0,153.0,0.0,0.0,70.0
000978,SILENCIOSO.TRAS.GOL PLUS CARBURADO,0.0001,2,0.0,148.82,0.0,0.0,70.0
000542,SILENCIOSO.TRAS.GOL POWER 1.0 8V / 02 /,0.0001,2,66.54,113.12,0.0,0.0,70.0
000911,SILENCIOSO.TRAS.GOL POWER 1.0 8V 2002/,0.0,PC,76.73,129.64,0.0,0.0,68.956
001311,SILENCIOSO.TRAS.GOL VW0413T,0.0,PC,74.24,120.0,0.0,0.0,61.638
001948,SILENCIOSO.TRAS.GOL VW0458T,0.0,PC,78.88,134.1,0.0,0.0,70.0
001260,SILENCIOSO.TRAS.GOL.SAVEIRO 80/84,23.0,5,0.00012,0.0,104.07,0.0,0.0
001714,SILENCIOSO.TRAS.GOLF 2.0 AUDI 1.8 99/2008,0.0,PC,119.2,202.64,0.0,0.0,70.0
002013,SILENCIOSO.TRAS.IDEA 1.8 8V ADVENTURE,0.0,PC,92.22,156.77,0.0,0.0,70.0
001287,SILENCIOSO.TRAS.KADET GC 2.0/89/97,0.0,PC,73.19,124.42,0.0,0.0,70.0
001500,SILENCIOSO.TRAS.KADET.96/,63.0,4,0.00012,42.21,71.76,0.0,0.0
001274,SILENCIOSO.TRAS.MONTANA 1.4 8V 2007 /1.8,0.0,PC,97.37,155.79,0.0,0.0,60.0
002247,SILENCIOSO.TRAS.MONZA GM2015T,0.0,PC,44.95,85.0,0.0,0.0,89.099
000555,SILENCIOSO.TRAS.MONZA. 91....,0.0001,2,0.0,69.51,0.0,0.0,70.0
002129,SILENCIOSO.TRAS.NOVO CORSA HATCH 1.0,0.0,PC,80.03,136.05,0.0,0.0,70.0
